time,cpu,memory,disk_read_bytes,disk_write_bytes,net_bytes_sent,net_bytes_recv
2604.3684685230255,2.4,29.2,1130955264,2940137472,2881791,5010136
2605.397969722748,2.2,29.2,1130955264,2940137472,2881845,5010625
2606.4118905067444,3.3,29.2,1131047424,2943236096,2882100,5010799
2607.4233915805817,2.5,29.2,1131144704,2946126848,2882100,5010799
2608.4338788986206,2.4,29.2,1131177472,2948477952,2882100,5010799
2609.4458181858063,2.4,29.2,1131265024,2948597248,2882154,5010934
2610.4563336372375,2.4,29.2,1131265024,2950694400,2883259,5011451
2611.4732706546783,1.8,29.2,1131265536,2953345024,2886038,5014677
2612.4842262268066,2.5,29.2,1131265536,2955442176,2886148,5014809
2613.501667737961,1.0,29.2,1131265536,2955589632,2886148,5014809
2614.512117624283,2.8,29.2,1131265536,2955728896,2886420,5015079
2615.5216591358185,1.3,29.2,1131265536,2955728896,2888974,5015864
2616.5326132774353,2.1,29.2,1131266048,2955815424,2891056,5020131
2617.5425329208374,2.7,29.2,1131298816,2956827136,2891056,5020131
2618.554074048996,2.8,29.2,1131331584,2957064704,2891110,5020289
2619.5675613880157,2.0,29.2,1131331584,2957179392,2891110,5020289
2620.5785913467407,2.8,29.2,1131502080,2957572608,2891110,5020408
2621.591310739517,0.2,29.2,1131551744,2957936128,2891110,5020408
2622.602999687195,1.6,29.2,1131551744,2958104064,2891335,5020582
2623.6137597560883,0.5,29.2,1131551744,2958145024,2891335,5020582
2624.643686771393,1.7,29.2,1131551744,2958145024,2891335,5020582
2625.654769897461,1.4,29.2,1131556352,2958923264,2891335,5020582
2626.664628982544,1.3,29.2,1131556864,2959211520,2893738,5021232
2627.67484498024,0.9,29.1,1131556864,2959223808,2894740,5024590
2628.6856610774994,3.3,29.2,1131606016,2959477760,2894794,5024730
2629.69531083107,5.1,29.2,1131622400,2959625216,2894794,5024730
2630.7066447734833,1.3,29.2,1131638784,2959707136,2896885,5027388
2631.716497898102,3.7,29.2,1131713024,2963168768,2896993,5028035
2632.7260513305664,0.6,29.2,1131713024,2963246592,2897048,5028101
